CaptureSignal II -  INSA de Lyon - MATEIS / SGM - JF -  2010																					
Utilisateur: 																					
																					
Description: 																					
																					
N?	Date	Heure	Temps (s)	Voie 0 U(V)	Voie 1 I(A)	Voie 2 	Voie 3 	Voie 4 	Voie 5 	Voie 6 	Voie 7 	Voie 0 volts	Voie 1 volts	Voie 2 volts	Voie 3 volts	Voie 4 volts 	Voie 5 volts	Voie 6 volts	Voie 7 volts	Incident n?	Incident txt
1453	09/10/2013	09:14:07	145.20	9.0743675	1.3641713	0	0	0	0	0	0	9.092552	1.312788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1454	09/10/2013	09:14:07	145.30	9.0744705	1.3642861	0	0	0	0	0	0	9.092656	1.312899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1455	09/10/2013	09:14:07	145.40	9.0746107	1.3640761	0	0	0	0	0	0	9.092796	1.312695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1456	09/10/2013	09:14:07	145.50	9.0747480	1.3645381	0	0	0	0	0	0	9.092934	1.313144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1457	09/10/2013	09:14:07	145.60	9.0748129	1.3643758	0	0	0	0	0	0	9.092999	1.312986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1458	09/10/2013	09:14:07	145.70	9.0748386	1.3641279	0	0	0	0	0	0	9.093025	1.312746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1459	09/10/2013	09:14:07	145.80	9.0748062	1.3646196	0	0	0	0	0	0	9.092992	1.313223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1460	09/10/2013	09:14:07	145.90	9.0748291	1.3644673	0	0	0	0	0	0	9.093015	1.313075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1461	09/10/2013	09:14:08	146.00	9.0747881	1.3643389	0	0	0	0	0	0	9.092975	1.312950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1462	09/10/2013	09:14:08	146.10	9.0747948	1.3645709	0	0	0	0	0	0	9.092981	1.313176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1463	09/10/2013	09:14:08	146.20	9.0749216	1.3645266	0	0	0	0	0	0	9.093108	1.313133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1464	09/10/2013	09:14:08	146.30	9.0749569	1.3643912	0	0	0	0	0	0	9.093143	1.313001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1465	09/10/2013	09:14:08	146.40	9.0749960	1.3643943	0	0	0	0	0	0	9.093183	1.313004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1466	09/10/2013	09:14:08	146.50	9.0749550	1.3645550	0	0	0	0	0	0	9.093142	1.313160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1467	09/10/2013	09:14:08	146.60	9.0748549	1.3642625	0	0	0	0	0	0	9.093041	1.312876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1468	09/10/2013	09:14:08	146.70	9.0748091	1.3645961	0	0	0	0	0	0	9.092995	1.313200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1469	09/10/2013	09:14:08	146.80	9.0747557	1.3642782	0	0	0	0	0	0	9.092942	1.312891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1470	09/10/2013	09:14:08	146.90	9.0747042	1.3647490	0	0	0	0	0	0	9.092890	1.313349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1471	09/10/2013	09:14:09	147.00	9.0747089	1.3644989	0	0	0	0	0	0	9.092895	1.313106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1472	09/10/2013	09:14:09	147.10	9.0748329	1.3645022	0	0	0	0	0	0	9.093019	1.313109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1473	09/10/2013	09:14:09	147.20	9.0751419	1.3645293	0	0	0	0	0	0	9.093328	1.313135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1474	09/10/2013	09:14:09	147.30	9.0753050	1.3642131	0	0	0	0	0	0	9.093493	1.312828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1475	09/10/2013	09:14:09	147.40	9.0755291	1.3643453	0	0	0	0	0	0	9.093717	1.312957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1476	09/10/2013	09:14:09	147.50	9.0755577	1.3646013	0	0	0	0	0	0	9.093745	1.313205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1477	09/10/2013	09:14:09	147.60	9.0757360	1.3645014	0	0	0	0	0	0	9.093925	1.313108	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1478	09/10/2013	09:14:09	147.70	9.0756159	1.3643061	0	0	0	0	0	0	9.093803	1.312919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1479	09/10/2013	09:14:09	147.80	9.0754099	1.3644041	0	0	0	0	0	0	9.093597	1.313014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1480	09/10/2013	09:14:09	147.90	9.0751066	1.3642852	0	0	0	0	0	0	9.093293	1.312898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1481	09/10/2013	09:14:10	148.00	9.0744801	1.3645391	0	0	0	0	0	0	9.092666	1.313145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1482	09/10/2013	09:14:10	148.10	9.0741301	1.3642212	0	0	0	0	0	0	9.092315	1.312836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1483	09/10/2013	09:14:10	148.20	9.0737896	1.3642873	0	0	0	0	0	0	9.091974	1.312900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1484	09/10/2013	09:14:10	148.30	9.0735760	1.3643006	0	0	0	0	0	0	9.091759	1.312913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1485	09/10/2013	09:14:10	148.40	9.0740547	1.3642309	0	0	0	0	0	0	9.092238	1.312845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1486	09/10/2013	09:14:10	148.50	9.0741138	1.3645334	0	0	0	0	0	0	9.092299	1.313139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1487	09/10/2013	09:14:10	148.60	9.0737972	1.3642975	0	0	0	0	0	0	9.091982	1.312910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1488	09/10/2013	09:14:10	148.70	9.0735216	1.3646458	0	0	0	0	0	0	9.091704	1.313248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1489	09/10/2013	09:14:10	148.80	9.0730619	1.3645875	0	0	0	0	0	0	9.091245	1.313192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1490	09/10/2013	09:14:10	148.90	9.0724020	1.3645186	0	0	0	0	0	0	9.090583	1.313125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1491	09/10/2013	09:14:11	149.00	9.0723734	1.3642501	0	0	0	0	0	0	9.090554	1.312864	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1492	09/10/2013	09:14:11	149.10	9.0726185	1.3646138	0	0	0	0	0	0	9.090800	1.313217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1493	09/10/2013	09:14:11	149.20	9.0727987	1.3642479	0	0	0	0	0	0	9.090981	1.312862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1494	09/10/2013	09:14:11	149.30	9.0730762	1.3641654	0	0	0	0	0	0	9.091259	1.312782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1495	09/10/2013	09:14:11	149.40	9.0734835	1.3644674	0	0	0	0	0	0	9.091666	1.313075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1496	09/10/2013	09:14:11	149.50	9.0736580	1.3643991	0	0	0	0	0	0	9.091842	1.313009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1497	09/10/2013	09:14:11	149.60	9.0742083	1.3644097	0	0	0	0	0	0	9.092393	1.313019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1498	09/10/2013	09:14:11	149.70	9.0742865	1.3642788	0	0	0	0	0	0	9.092471	1.312892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1499	09/10/2013	09:14:11	149.80	9.0747042	1.3641945	0	0	0	0	0	0	9.092890	1.312810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1500	09/10/2013	09:14:11	149.90	9.0746059	1.3642201	0	0	0	0	0	0	9.092792	1.312835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1501	09/10/2013	09:14:12	150.00	9.0750237	1.3643266	0	0	0	0	0	0	9.093210	1.312938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1502	09/10/2013	09:14:12	150.10	9.0750675	1.3642507	0	0	0	0	0	0	9.093254	1.312865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1503	09/10/2013	09:14:12	150.20	9.0751400	1.3644472	0	0	0	0	0	0	9.093327	1.313056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1504	09/10/2013	09:14:12	150.30	9.0754671	1.3641024	0	0	0	0	0	0	9.093655	1.312721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1505	09/10/2013	09:14:12	150.40	9.0755205	1.3645140	0	0	0	0	0	0	9.093708	1.313120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1506	09/10/2013	09:14:12	150.50	9.0753622	1.3643801	0	0	0	0	0	0	9.093550	1.312990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1507	09/10/2013	09:14:12	150.60	9.0754509	1.3644062	0	0	0	0	0	0	9.093637	1.313016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1508	09/10/2013	09:14:12	150.70	9.0752811	1.3640658	0	0	0	0	0	0	9.093468	1.312685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1509	09/10/2013	09:14:12	150.80	9.0755491	1.3644104	0	0	0	0	0	0	9.093737	1.313020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1510	09/10/2013	09:14:12	150.90	9.0757217	1.3644053	0	0	0	0	0	0	9.093909	1.313015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1511	09/10/2013	09:14:13	151.00	9.0753670	1.3639771	0	0	0	0	0	0	9.093554	1.312599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1512	09/10/2013	09:14:13	151.10	9.0753145	1.3643706	0	0	0	0	0	0	9.093502	1.312981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1513	09/10/2013	09:14:13	151.20	9.0748510	1.3641182	0	0	0	0	0	0	9.093037	1.312736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1514	09/10/2013	09:14:13	151.30	9.0753965	1.3640321	0	0	0	0	0	0	9.093583	1.312653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1515	09/10/2013	09:14:13	151.40	9.0758057	1.3639302	0	0	0	0	0	0	9.093994	1.312554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1516	09/10/2013	09:14:13	151.50	9.0758028	1.3640563	0	0	0	0	0	0	9.093991	1.312676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1517	09/10/2013	09:14:13	151.60	9.0759611	1.3639387	0	0	0	0	0	0	9.094150	1.312562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1518	09/10/2013	09:14:13	151.70	9.0756216	1.3638444	0	0	0	0	0	0	9.093809	1.312470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1519	09/10/2013	09:14:13	151.80	9.0754528	1.3641860	0	0	0	0	0	0	9.093640	1.312802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1520	09/10/2013	09:14:13	151.90	9.0751791	1.3639044	0	0	0	0	0	0	9.093366	1.312528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1521	09/10/2013	09:14:14	152.00	9.0750494	1.3640527	0	0	0	0	0	0	9.093236	1.312672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1522	09/10/2013	09:14:14	152.10	9.0751343	1.3640369	0	0	0	0	0	0	9.093321	1.312657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1523	09/10/2013	09:14:14	152.20	9.0755062	1.3641669	0	0	0	0	0	0	9.093694	1.312783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1524	09/10/2013	09:14:14	152.30	9.0752850	1.3639218	0	0	0	0	0	0	9.093472	1.312545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1525	09/10/2013	09:14:14	152.40	9.0754442	1.3641582	0	0	0	0	0	0	9.093632	1.312775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1526	09/10/2013	09:14:14	152.50	9.0755043	1.3640676	0	0	0	0	0	0	9.093692	1.312687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1527	09/10/2013	09:14:14	152.60	9.0752506	1.3641790	0	0	0	0	0	0	9.093438	1.312795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1528	09/10/2013	09:14:14	152.70	9.0750341	1.3642023	0	0	0	0	0	0	9.093221	1.312818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1529	09/10/2013	09:14:14	152.80	9.0749273	1.3640786	0	0	0	0	0	0	9.093114	1.312698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1530	09/10/2013	09:14:14	152.90	9.0750465	1.3640352	0	0	0	0	0	0	9.093233	1.312656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1531	09/10/2013	09:14:15	153.00	9.0751686	1.3642073	0	0	0	0	0	0	9.093355	1.312823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1532	09/10/2013	09:14:15	153.10	9.0752048	1.3642006	0	0	0	0	0	0	9.093391	1.312816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1533	09/10/2013	09:14:15	153.20	9.0751829	1.3640189	0	0	0	0	0	0	9.093369	1.312640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1534	09/10/2013	09:14:15	153.30	9.0756197	1.3641495	0	0	0	0	0	0	9.093807	1.312767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1535	09/10/2013	09:14:15	153.40	9.0753651	1.3641809	0	0	0	0	0	0	9.093553	1.312797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1536	09/10/2013	09:14:15	153.50	9.0754299	1.3640480	0	0	0	0	0	0	9.093617	1.312668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1537	09/10/2013	09:14:15	153.60	9.0750732	1.3638223	0	0	0	0	0	0	9.093260	1.312449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1538	09/10/2013	09:14:15	153.70	9.0748739	1.3642399	0	0	0	0	0	0	9.093060	1.312854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1539	09/10/2013	09:14:15	153.80	9.0749083	1.3641757	0	0	0	0	0	0	9.093095	1.312792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1540	09/10/2013	09:14:15	153.90	9.0750790	1.3638574	0	0	0	0	0	0	9.093266	1.312483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1541	09/10/2013	09:14:16	154.00	9.0752420	1.3638984	0	0	0	0	0	0	9.093430	1.312523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1542	09/10/2013	09:14:16	154.10	9.0750484	1.3639147	0	0	0	0	0	0	9.093235	1.312539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1543	09/10/2013	09:14:16	154.20	9.0749426	1.3638582	0	0	0	0	0	0	9.093129	1.312484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1544	09/10/2013	09:14:16	154.30	9.0748100	1.3639673	0	0	0	0	0	0	9.092996	1.312590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1545	09/10/2013	09:14:16	154.40	9.0747995	1.3636857	0	0	0	0	0	0	9.092986	1.312316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1546	09/10/2013	09:14:16	154.50	9.0748491	1.3637587	0	0	0	0	0	0	9.093036	1.312387	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1547	09/10/2013	09:14:16	154.60	9.0748787	1.3639641	0	0	0	0	0	0	9.093065	1.312586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1548	09/10/2013	09:14:16	154.70	9.0750141	1.3641651	0	0	0	0	0	0	9.093201	1.312782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1549	09/10/2013	09:14:16	154.80	9.0751972	1.3644100	0	0	0	0	0	0	9.093384	1.313019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1550	09/10/2013	09:14:16	154.90	9.0753355	1.3644723	0	0	0	0	0	0	9.093523	1.313080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1551	09/10/2013	09:14:17	155.00	9.0753899	1.3642887	0	0	0	0	0	0	9.093577	1.312902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1552	09/10/2013	09:14:17	155.10	9.0754528	1.3640113	0	0	0	0	0	0	9.093640	1.312632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1553	09/10/2013	09:14:17	155.20	9.0753775	1.3638723	0	0	0	0	0	0	9.093565	1.312497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1554	09/10/2013	09:14:17	155.30	9.0753403	1.3639184	0	0	0	0	0	0	9.093528	1.312542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1555	09/10/2013	09:14:17	155.40	9.0753050	1.3638574	0	0	0	0	0	0	9.093493	1.312483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1556	09/10/2013	09:14:17	155.50	9.0752897	1.3639091	0	0	0	0	0	0	9.093477	1.312533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1557	09/10/2013	09:14:17	155.60	9.0752916	1.3637409	0	0	0	0	0	0	9.093478	1.312370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1558	09/10/2013	09:14:17	155.70	9.0752630	1.3635459	0	0	0	0	0	0	9.093450	1.312181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1559	09/10/2013	09:14:17	155.80	9.0751944	1.3638598	0	0	0	0	0	0	9.093381	1.312485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1560	09/10/2013	09:14:17	155.90	9.0753765	1.3641658	0	0	0	0	0	0	9.093564	1.312782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1561	09/10/2013	09:14:18	156.00	9.0751886	1.3639352	0	0	0	0	0	0	9.093375	1.312559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1562	09/10/2013	09:14:18	156.10	9.0752058	1.3637313	0	0	0	0	0	0	9.093392	1.312361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1563	09/10/2013	09:14:18	156.20	9.0750942	1.3642973	0	0	0	0	0	0	9.093281	1.312910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1564	09/10/2013	09:14:18	156.30	9.0752945	1.3640922	0	0	0	0	0	0	9.093482	1.312711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1565	09/10/2013	09:14:18	156.40	9.0750742	1.3636572	0	0	0	0	0	0	9.093261	1.312289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1566	09/10/2013	09:14:18	156.50	9.0748482	1.3640014	0	0	0	0	0	0	9.093034	1.312623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1567	09/10/2013	09:14:18	156.60	9.0747004	1.3640808	0	0	0	0	0	0	9.092886	1.312700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1568	09/10/2013	09:14:18	156.70	9.0747385	1.3641257	0	0	0	0	0	0	9.092924	1.312743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1569	09/10/2013	09:14:18	156.80	9.0744762	1.3640684	0	0	0	0	0	0	9.092662	1.312688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1570	09/10/2013	09:14:18	156.90	9.0743885	1.3642058	0	0	0	0	0	0	9.092573	1.312821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1571	09/10/2013	09:14:19	157.00	9.0743408	1.3641516	0	0	0	0	0	0	9.092526	1.312769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1572	09/10/2013	09:14:19	157.10	9.0743933	1.3642545	0	0	0	0	0	0	9.092579	1.312868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1573	09/10/2013	09:14:19	157.20	9.0743494	1.3639594	0	0	0	0	0	0	9.092535	1.312582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1574	09/10/2013	09:14:19	157.30	9.0747051	1.3639879	0	0	0	0	0	0	9.092891	1.312610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1575	09/10/2013	09:14:19	157.40	9.0746746	1.3642529	0	0	0	0	0	0	9.092860	1.312867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1576	09/10/2013	09:14:19	157.50	9.0749035	1.3639261	0	0	0	0	0	0	9.093089	1.312550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1577	09/10/2013	09:14:19	157.60	9.0750608	1.3638546	0	0	0	0	0	0	9.093247	1.312480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1578	09/10/2013	09:14:19	157.70	9.0751247	1.3638917	0	0	0	0	0	0	9.093311	1.312516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1579	09/10/2013	09:14:19	157.80	9.0752268	1.3639398	0	0	0	0	0	0	9.093413	1.312563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1580	09/10/2013	09:14:19	157.90	9.0754890	1.3638173	0	0	0	0	0	0	9.093677	1.312444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1581	09/10/2013	09:14:20	158.00	9.0754137	1.3640184	0	0	0	0	0	0	9.093601	1.312639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1582	09/10/2013	09:14:20	158.10	9.0753641	1.3642356	0	0	0	0	0	0	9.093552	1.312850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1583	09/10/2013	09:14:20	158.20	9.0754929	1.3640255	0	0	0	0	0	0	9.093680	1.312646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1584	09/10/2013	09:14:20	158.30	9.0754290	1.3638777	0	0	0	0	0	0	9.093616	1.312503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1585	09/10/2013	09:14:20	158.40	9.0753956	1.3639723	0	0	0	0	0	0	9.093583	1.312594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1586	09/10/2013	09:14:20	158.50	9.0752640	1.3638486	0	0	0	0	0	0	9.093451	1.312474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1587	09/10/2013	09:14:20	158.60	9.0752115	1.3638471	0	0	0	0	0	0	9.093399	1.312473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1588	09/10/2013	09:14:20	158.70	9.0752583	1.3637812	0	0	0	0	0	0	9.093445	1.312409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1589	09/10/2013	09:14:20	158.80	9.0752764	1.3641359	0	0	0	0	0	0	9.093463	1.312753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1590	09/10/2013	09:14:20	158.90	9.0754128	1.3641275	0	0	0	0	0	0	9.093600	1.312745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1591	09/10/2013	09:14:21	159.00	9.0755281	1.3641318	0	0	0	0	0	0	9.093716	1.312749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1592	09/10/2013	09:14:21	159.10	9.0754776	1.3640547	0	0	0	0	0	0	9.093664	1.312675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1593	09/10/2013	09:14:21	159.20	9.0756397	1.3641311	0	0	0	0	0	0	9.093827	1.312749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1594	09/10/2013	09:14:21	159.30	9.0758667	1.3641754	0	0	0	0	0	0	9.094055	1.312792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1595	09/10/2013	09:14:21	159.40	9.0759411	1.3644764	0	0	0	0	0	0	9.094129	1.313084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1596	09/10/2013	09:14:21	159.50	9.0760269	1.3638762	0	0	0	0	0	0	9.094215	1.312501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1597	09/10/2013	09:14:21	159.60	9.0761366	1.3637599	0	0	0	0	0	0	9.094326	1.312388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1598	09/10/2013	09:14:21	159.70	9.0763483	1.3642064	0	0	0	0	0	0	9.094538	1.312822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1599	09/10/2013	09:14:21	159.80	9.0765619	1.3643005	0	0	0	0	0	0	9.094751	1.312913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1600	09/10/2013	09:14:21	159.90	9.0767317	1.3640882	0	0	0	0	0	0	9.094921	1.312707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1601	09/10/2013	09:14:22	160.00	9.0769405	1.3638455	0	0	0	0	0	0	9.095131	1.312471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1602	09/10/2013	09:14:22	160.10	9.0770779	1.3640143	0	0	0	0	0	0	9.095268	1.312635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1603	09/10/2013	09:14:22	160.20	9.0771894	1.3639611	0	0	0	0	0	0	9.095381	1.312584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1604	09/10/2013	09:14:22	160.30	9.0769444	1.3637248	0	0	0	0	0	0	9.095134	1.312354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1605	09/10/2013	09:14:22	160.40	9.0768471	1.3640360	0	0	0	0	0	0	9.095037	1.312656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1606	09/10/2013	09:14:22	160.50	9.0766544	1.3640180	0	0	0	0	0	0	9.094844	1.312639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1607	09/10/2013	09:14:22	160.60	9.0767269	1.3639191	0	0	0	0	0	0	9.094917	1.312543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1608	09/10/2013	09:14:22	160.70	9.0768690	1.3637372	0	0	0	0	0	0	9.095059	1.312366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1609	09/10/2013	09:14:22	160.80	9.0769863	1.3635855	0	0	0	0	0	0	9.095177	1.312219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1610	09/10/2013	09:14:22	160.90	9.0770378	1.3640317	0	0	0	0	0	0	9.095228	1.312652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
